,Longitude,Latitude,Crime type
,-2.379877,51.372424,Sex Offence
,-2.371289,51.374538,Sex Offence
,-2.379877,51.372424,Sex Offence
,-2.37799,51.368312,ABSO
,-2.377755,51.371208,Other theft
,-2.379497,51.371661,Other theft
,-2.37683,51.370492,Public order
,-2.382938,51.369132,ABSO
,-2.384097,51.370352,ABSO
,-2.382784,51.369547,Bike theft
,-2.384097,51.370352,Arson
,-2.382784,51.369547,Other theft
,-2.383532,51.371423,Vehicle crime
,-2.396393,51.371803,ABSO
,-2.390169,51.371482,ABSO
,-2.39572,51.373721,ABSO
,-2.394521,51.373059,Other theft
,-2.393385,51.369484,Vehicle crime
,-2.393385,51.369484,Vehicle crime
,-2.387387,51.366933,ABSO
,-2.391233,51.369806,ABSO
,-2.391798,51.36877,Arson
,-2.39063,51.366499,Shoplifting
,-2.393573,51.368018,Vehicle crime
,-2.397188,51.369103,Sex Offence
,-2.397188,51.369103,Sex Offence
,-2.400887,51.373173,ABSO
,-2.399997,51.371683,ABSO
,-2.400887,51.373173,ABSO
,-2.400887,51.373173,ABSO
,-2.399997,51.371683,ABSO
,-2.400887,51.373173,Burglary
,-2.400887,51.373173,Public order
,-2.397968,51.374576,Public order
,-2.403297,51.374414,Sex Offence
,-2.400237,51.37117,Sex Offence
,-2.403297,51.374414,Sex Offence
,-2.483693,51.343016,ABSO
,-2.48125,51.359265,ABSO
,-2.483693,51.343016,ABSO
,-2.483693,51.343016,ABSO
,-2.483693,51.343016,ABSO
,-2.483693,51.343016,ABSO
,-2.494001,51.352325,Burglary
,-2.494001,51.352325,Burglary
,-2.494001,51.352325,Burglary
,-2.480892,51.35933,Arson
,-2.494001,51.352325,Arson
,-2.483998,51.344696,Arson
,-2.494001,51.352325,Other theft
,-2.494001,51.352325,Other theft
,-2.494001,51.352325,Other theft
,-2.485126,51.356327,Shoplifting
,-2.483693,51.343016,Sex Offence
,-2.536975,51.399747,ABSO
,-2.512096,51.371813,ABSO
,-2.508609,51.379948,Burglary
,-2.438841,51.388053,Other theft
,-2.439532,51.386584,Sex Offence
,-2.439532,51.386584,Sex Offence
,-2.536975,51.399747,Other crime
,-2.536975,51.399747,Other crime
,-2.463245,51.403856,ABSO
,-2.461002,51.405214,Sex Offence
,-2.450341,51.397145,ABSO
,-2.459897,51.398276,Burglary
,-2.451817,51.399522,Arson
,-2.457141,51.400068,Vehicle crime
,-2.451817,51.399522,Sex Offence
,-2.469641,51.327877,ABSO
,-2.469641,51.327877,ABSO
,-2.469641,51.327877,ABSO
,-2.469641,51.327877,ABSO
,-2.469641,51.327877,ABSO
,-2.476653,51.327291,Vehicle crime
,-2.475561,51.325776,Vehicle crime
,-2.475503,51.33128,Vehicle crime
,-2.471756,51.329856,ABSO
,-2.472604,51.328594,Burglary
,-2.477606,51.33066,Other theft
,-2.472604,51.328594,Public order
,-2.472604,51.328594,Public order
,-2.472604,51.328594,Vehicle crime
,-2.477998,51.329714,Other crime
,-2.365085,51.374854,ABSO
,-2.365841,51.374213,ABSO
,-2.366156,51.374114,Arson
,-2.364238,51.371359,Arson
,-2.361926,51.362366,ABSO
,-2.361926,51.362366,ABSO
,-2.361926,51.362366,ABSO
,-2.361926,51.362366,ABSO
,-2.361926,51.362366,Bike theft
,-2.370739,51.358049,Bike theft
,-2.375108,51.358512,Burglary
,-2.368257,51.356582,Other theft
,-2.368257,51.356582,Other theft
,-2.370739,51.358049,Shoplifting
,-2.370739,51.358049,Shoplifting
,-2.370739,51.358049,Shoplifting
,-2.368202,51.356933,Sex Offence
,-2.370739,51.358049,Sex Offence
,-2.373645,51.369297,ABSO
,-2.37203,51.366776,ABSO
,-2.365415,51.367633,Bike theft
,-2.371097,51.37221,Burglary
,-2.371221,51.366212,Public order
,-2.365415,51.367633,Sex Offence
,-2.36784,51.367311,Sex Offence
,-2.365415,51.367633,Sex Offence
,-2.365544,51.369404,Other crime
,-2.363896,51.355364,ABSO
,-2.34731,51.365008,ABSO
,-2.328246,51.364596,Bike theft
,-2.328246,51.364596,Burglary
,-2.328246,51.364596,Burglary
,-2.34731,51.365008,Sex Offence
,-2.348016,51.359584,ABSO
,-2.346516,51.362619,ABSO
,-2.349701,51.358374,ABSO
,-2.346516,51.362619,ABSO
,-2.346516,51.362619,Arson
,-2.361772,51.362843,ABSO
,-2.356829,51.362579,ABSO
,-2.359801,51.364314,ABSO
,-2.358435,51.362304,ABSO
,-2.361772,51.362843,ABSO
,-2.359801,51.364314,ABSO
,-2.360529,51.361848,ABSO
,-2.360529,51.361848,ABSO
,-2.361772,51.362843,ABSO
,-2.361772,51.362843,ABSO
,-2.359801,51.364314,ABSO
,-2.356829,51.362579,Sex Offence
,-2.359801,51.364314,Sex Offence
,-2.356829,51.362579,Sex Offence
,-2.361772,51.362843,Sex Offence
,-2.381024,51.360066,ABSO
,-2.37995,51.360474,ABSO
,-2.378055,51.364023,Arson
,-2.381941,51.358094,Drugs
,-2.383562,51.362953,Vehicle crime
,-2.383562,51.362953,Sex Offence
,-2.377851,51.354933,ABSO
,-2.381365,51.359633,ABSO
,-2.37914,51.357959,ABSO
,-2.382586,51.354504,ABSO
,-2.381034,51.357782,ABSO
,-2.379713,51.356141,Burglary
,-2.381426,51.35654,Arson
,-2.382586,51.354504,Other theft
,-2.3792,51.356637,Other theft
,-2.3792,51.356637,Sex Offence
,-2.376275,51.353634,ABSO
,-2.376408,51.354101,ABSO
,-2.376357,51.354902,ABSO
,-2.374512,51.354018,Arson
,-2.376408,51.354101,Sex Offence
,-2.383766,51.358196,ABSO
,-2.388064,51.365393,ABSO
,-2.391107,51.365203,Other theft
,-2.391107,51.365203,Other theft
,-2.383649,51.361415,Sex Offence
,-2.579095,51.357824,ABSO
,-2.578453,51.357027,ABSO
,-2.578453,51.357027,ABSO
,-2.578453,51.357027,ABSO
,-2.545924,51.332807,ABSO
,-2.547816,51.331413,Other theft
,-2.542454,51.329478,Public order
,-2.542454,51.329478,Vehicle crime
,-2.541078,51.328405,Vehicle crime
,-2.543539,51.33137,Sex Offence
,-2.543539,51.33137,Sex Offence
,-2.539325,51.322155,Sex Offence
,-2.63215,51.360068,ABSO
,-2.614756,51.365349,ABSO
,-2.610252,51.365813,ABSO
,-2.608494,51.348108,Arson
,-2.635915,51.371674,Other theft
,-2.659415,51.311451,ABSO
,-2.678948,51.316708,Sex Offence
,-2.599906,51.331517,ABSO
,-2.599906,51.331517,ABSO
,-2.59715,51.331496,ABSO
,-2.596564,51.333917,ABSO
,-2.593784,51.335334,ABSO
,-2.59715,51.331496,ABSO
,-2.599906,51.331517,ABSO
,-2.597351,51.334795,ABSO
,-2.593784,51.335334,Other theft
,-2.59715,51.331496,Other theft
,-2.590615,51.33339,Vehicle crime
,-2.61155,51.324183,Burglary
,-2.61155,51.324183,Other theft
,-2.441233,51.342339,ABSO
,-2.440232,51.333764,ABSO
,-2.423231,51.381402,ABSO
,-2.433813,51.380563,Burglary
,-2.452385,51.314323,Other theft
,-2.460008,51.317665,Vehicle crime
,-2.442505,51.34772,Vehicle crime
,-2.414274,51.317224,ABSO
,-2.414967,51.320837,ABSO
,-2.423329,51.315798,ABSO
,-2.435503,51.32399,Burglary
,-2.423236,51.313425,Burglary
,-2.432584,51.315755,Arson
,-2.424755,51.313248,Vehicle crime
,-2.420378,51.314685,ABSO
,-2.420378,51.314685,ABSO
,-2.420378,51.314685,ABSO
,-2.419024,51.315724,Arson
,-2.417276,51.314426,Sex Offence
,-2.427757,51.315198,ABSO
,-2.424611,51.311621,ABSO
,-2.427757,51.315198,ABSO
,-2.43221,51.312673,ABSO
,-2.43221,51.312673,ABSO
,-2.427757,51.315198,ABSO
,-2.433886,51.312343,Arson
,-2.424611,51.311621,Sex Offence
,-2.431594,51.314257,Sex Offence
,-2.43221,51.312673,Sex Offence
,-2.526937,51.310558,ABSO
,-2.533607,51.296797,ABSO
,-2.534155,51.299528,ABSO
,-2.534155,51.299528,ABSO
,-2.508287,51.323625,Arson
,-2.507742,51.32235,Arson
,-2.508287,51.323625,Arson
,-2.507742,51.32235,Sex Offence
,-2.497638,51.293044,ABSO
,-2.508075,51.303106,ABSO
,-2.497638,51.293044,ABSO
,-2.502344,51.291945,Arson
,-2.498015,51.302745,Arson
,-2.497638,51.293044,Arson
,-2.497456,51.302783,Arson
,-2.492891,51.299745,Other theft
,-2.505883,51.303421,Other theft
,-2.497638,51.293044,Public order
,-2.497638,51.293044,Shoplifting
,-2.497638,51.293044,Shoplifting
,-2.497638,51.293044,Sex Offence
,-2.495953,51.301746,Sex Offence
,-2.504763,51.307239,ABSO
,-2.504763,51.307239,ABSO
,-2.506695,51.305441,ABSO
,-2.506695,51.305441,ABSO
,-2.504646,51.308291,ABSO
,-2.504812,51.30509,Arson
,-2.504812,51.30509,Arson
,-2.502771,51.307364,Drugs
,-2.50179,51.306865,Shoplifting
,-2.502771,51.307364,Sex Offence
,-2.504763,51.307239,Sex Offence
,-2.50248,51.306979,Other crime
,-2.496711,51.306788,ABSO
,-2.499576,51.305085,Other theft
,-2.498435,51.307032,Sex Offence
,-2.501617,51.309437,Sex Offence
,-2.442939,51.29749,ABSO
,-2.449847,51.293939,ABSO
,-2.442939,51.29749,ABSO
,-2.447246,51.29635,ABSO
,-2.458279,51.304004,Bike theft
,-2.440123,51.290919,Burglary
,-2.449847,51.293939,Arson
,-2.45675,51.30027,Other theft
,-2.447246,51.29635,Other theft
,-2.440123,51.290919,Vehicle crime
,-2.446249,51.292721,Vehicle crime
,-2.456995,51.298884,Vehicle crime
,-2.451365,51.296712,Sex Offence
,-2.446249,51.292721,Sex Offence
,-2.449847,51.293939,Sex Offence
,-2.449847,51.293939,Sex Offence
,-2.440632,51.294621,ABSO
,-2.440632,51.294621,ABSO
,-2.440632,51.294621,ABSO
,-2.440632,51.294621,ABSO
,-2.443688,51.296318,ABSO
,-2.442896,51.295926,ABSO
,-2.442896,51.295926,Arson
,-2.44332,51.296787,Other theft
,-2.430276,51.289984,ABSO
,-2.428525,51.289739,ABSO
,-2.436156,51.289989,ABSO
,-2.430276,51.289984,ABSO
,-2.436876,51.288836,Other theft
,-2.429695,51.287595,Public order
,-2.430276,51.289984,Sex Offence
,-2.431087,51.290809,Sex Offence
,-2.436876,51.288836,Sex Offence
,-2.444962,51.288617,ABSO
,-2.451312,51.282523,Burglary
,-2.453283,51.284664,Other theft
,-2.447448,51.290639,Other theft
,-2.447448,51.290639,Other theft
,-2.443413,51.291536,Vehicle crime
,-2.472385,51.290514,ABSO
,-2.474838,51.290558,ABSO
,-2.476608,51.293896,ABSO
,-2.483218,51.286909,ABSO
,-2.483218,51.286909,ABSO
,-2.489469,51.296325,Sex Offence
,-2.490615,51.293461,Sex Offence
,-2.481008,51.285444,ABSO
,-2.479578,51.288489,ABSO
,-2.484445,51.286329,ABSO
,-2.481008,51.285444,ABSO
,-2.480634,51.28665,Arson
,-2.47856,51.287135,Drugs
,-2.484445,51.286329,Other theft
,-2.484886,51.286012,Other theft
,-2.479578,51.288489,Public order
,-2.479578,51.288489,Shoplifting
,-2.481008,51.285444,Sex Offence
,-2.484445,51.286329,Sex Offence
,-2.484445,51.286329,Sex Offence
,-2.46844,51.28616,Vehicle crime
,-2.461397,51.28733,Vehicle crime
,-2.470241,51.286953,Vehicle crime
,-2.466218,51.287599,Vehicle crime
,-2.461887,51.287598,Sex Offence
,-2.461887,51.287598,Sex Offence
,-2.467192,51.281795,ABSO
,-2.471708,51.280419,ABSO
,-2.460773,51.283763,Burglary
,-2.460773,51.283763,Burglary
,-2.467848,51.284283,Burglary
,-2.462609,51.283764,Public order
,-2.460773,51.283763,Vehicle crime
,-2.464065,51.283084,Vehicle crime
,-2.468324,51.281737,Sex Offence
,-2.462609,51.283764,Sex Offence
,-2.455583,51.289583,ABSO
,-2.457527,51.28891,ABSO
,-2.458012,51.28719,Burglary
,-2.4593,51.285504,Burglary
,-2.455583,51.289583,Arson
,-2.450944,51.290338,Other theft
,-2.460528,51.287846,Sex Offence
,-2.460528,51.287846,Sex Offence
,-2.460528,51.287846,Sex Offence
,-2.476785,51.281972,ABSO
,-2.474059,51.280392,ABSO
,-2.472143,51.278044,ABSO
,-2.474585,51.279976,ABSO
,-2.474059,51.280392,ABSO
,-2.473845,51.28461,ABSO
,-2.473095,51.284181,ABSO
,-2.480597,51.281741,Burglary
,-2.473845,51.28461,Vehicle crime
,-2.478964,51.281918,Sex Offence
,-2.478257,51.277335,Burglary
,-2.478257,51.277335,Arson
,-2.499612,51.2781,Arson
,-2.477732,51.279253,Vehicle crime
,-2.478257,51.277335,Vehicle crime
,-2.483277,51.284364,ABSO
,-2.483277,51.284364,Burglary
,-2.490857,51.283928,Burglary
,-2.48376,51.285351,Arson
,-2.490857,51.283928,Sex Offence
,-2.48376,51.285351,Sex Offence
,-2.48376,51.285351,Sex Offence
,-2.490857,51.283928,Sex Offence
,-2.495665,51.28032,ABSO
,-2.48692,51.285797,ABSO
,-2.48692,51.285797,ABSO
,-2.493885,51.286829,ABSO
,-2.495562,51.281436,Vehicle crime
,-2.489949,51.287484,Sex Offence
,-2.615772,51.50948,ABSO
,-2.618166,51.5139,ABSO
,-2.614467,51.512058,ABSO
,-2.618166,51.5139,ABSO
,-2.610567,51.51028,ABSO
,-2.614542,51.511258,Burglary
,-2.612642,51.510332,Arson
,-2.618166,51.5139,Drugs
,-2.614614,51.508038,Other theft
,-2.613579,51.509231,Vehicle crime
,-2.613579,51.509231,Vehicle crime
,-2.609915,51.511111,Vehicle crime
,-2.61393,51.510685,Vehicle crime
,-2.611518,51.506004,Vehicle crime
,-2.618166,51.5139,Sex Offence
,-2.623973,51.510641,ABSO
,-2.627277,51.512017,ABSO
,-2.627885,51.511178,ABSO
,-2.629841,51.511977,ABSO
,-2.632981,51.511852,ABSO
,-2.629273,51.513625,ABSO
,-2.627277,51.512017,ABSO
,-2.626016,51.513589,ABSO
,-2.626496,51.511824,ABSO
,-2.627277,51.512017,ABSO
,-2.627626,51.510163,Burglary
,-2.626016,51.513589,Arson
,-2.632981,51.511852,Arson
,-2.626016,51.513589,Arson
,-2.62947,51.511178,Arson
,-2.626016,51.513589,Arson
,-2.627277,51.512017,Arson
,-2.629841,51.511977,Arson
,-2.630648,51.510911,Public order
,-2.62947,51.511178,Shoplifting
,-2.632981,51.511852,Sex Offence
,-2.627942,51.513237,Sex Offence
,-2.633166,51.512705,Sex Offence
,-2.630648,51.510911,Sex Offence
,-2.62947,51.511178,Sex Offence
,-2.62947,51.511178,Sex Offence
,-2.630648,51.510911,Sex Offence
,-2.605018,51.509095,ABSO
,-2.605288,51.513158,ABSO
,-2.607002,51.51207,ABSO
,-2.605018,51.509095,ABSO
,-2.598736,51.513569,Burglary
,-2.605288,51.513158,Arson
,-2.598736,51.513569,Other theft
,-2.605288,51.513158,Public order
,-2.601747,51.513473,Sex Offence
,-2.607226,51.51045,Other crime
,-2.615975,51.508463,ABSO
,-2.620559,51.509706,ABSO
,-2.621964,51.509159,ABSO
,-2.621302,51.509262,ABSO
,-2.620559,51.509706,ABSO
,-2.621302,51.509262,ABSO
,-2.621451,51.510664,ABSO
,-2.621451,51.510664,Burglary
,-2.619945,51.513261,Burglary
,-2.620438,51.510327,Arson
,-2.620669,51.512484,Arson
,-2.622745,51.510432,Arson
,-2.621451,51.510664,Arson
,-2.618218,51.505996,Arson
,-2.618091,51.512606,Other theft
,-2.61864,51.507352,Other theft
,-2.615514,51.507404,Other theft
,-2.621302,51.509262,Public order
,-2.615975,51.508463,Robbery
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Shoplifting
,-2.621302,51.509262,Sex Offence
,-2.620559,51.509706,Sex Offence
,-2.622745,51.510432,Sex Offence
,-2.621302,51.509262,Sex Offence
,-2.637228,51.505382,ABSO
,-2.63287,51.508004,Burglary
,-2.631851,51.50729,Burglary
,-2.640818,51.511728,Burglary
,-2.63287,51.508004,Burglary
,-2.631729,51.506787,Arson
,-2.631729,51.506787,Other theft
,-2.637228,51.505382,Other theft
,-2.637228,51.505382,Sex Offence
,-2.622082,51.508332,ABSO
,-2.623409,51.508423,ABSO
,-2.62203,51.503413,ABSO
,-2.619854,51.506626,ABSO
,-2.622082,51.508332,ABSO
,-2.620548,51.507818,ABSO
,-2.623409,51.508423,ABSO
,-2.622082,51.508332,ABSO
,-2.623409,51.508423,ABSO
,-2.622851,51.503427,ABSO
,-2.623409,51.508423,ABSO
,-2.619854,51.506626,ABSO
,-2.622082,51.508332,ABSO
,-2.623409,51.508423,ABSO
,-2.618783,51.508331,ABSO
,-2.622851,51.503427,ABSO
,-2.622082,51.508332,ABSO
,-2.622082,51.508332,ABSO
,-2.623437,51.505159,Burglary
,-2.623409,51.508423,Shoplifting
,-2.624724,51.502383,Vehicle crime
,-2.623409,51.508423,Vehicle crime
,-2.623961,51.503457,Vehicle crime
,-2.618807,51.504815,Sex Offence
,-2.597469,51.498182,ABSO
,-2.59571,51.500277,ABSO
,-2.593994,51.502399,ABSO
,-2.593994,51.502399,ABSO
,-2.598246,51.501478,ABSO
,-2.59543,51.500899,ABSO
,-2.597469,51.498182,ABSO
,-2.598246,51.501478,ABSO
,-2.596194,51.498746,ABSO
,-2.597469,51.498182,Arson
,-2.593994,51.502399,Arson
,-2.593994,51.502399,Public order
,-2.597469,51.498182,Sex Offence
,-2.596194,51.498746,Sex Offence
,-2.600024,51.500822,Sex Offence
,-2.598246,51.501478,Sex Offence
,-2.598246,51.501478,Sex Offence
,-2.600418,51.497897,Sex Offence
,-2.599081,51.502517,ABSO
,-2.596847,51.502393,ABSO
,-2.60213,51.503158,ABSO
,-2.599081,51.502517,ABSO
,-2.60337,51.503259,ABSO
,-2.603239,51.505337,ABSO
,-2.596847,51.502393,ABSO
,-2.60273,51.503883,ABSO
,-2.60273,51.503883,ABSO
,-2.60213,51.503158,ABSO
,-2.603042,51.503549,ABSO
,-2.596847,51.502393,Burglary
,-2.599081,51.502517,Burglary
,-2.596847,51.502393,Burglary
,-2.603042,51.503549,Arson
,-2.596847,51.502393,Arson
,-2.60337,51.503259,Arson
,-2.597369,51.503802,Arson
,-2.60213,51.503158,Arson
,-2.597369,51.503802,Arson
,-2.603042,51.503549,Arson
,-2.5968,51.503212,Arson
,-2.603239,51.505337,Drugs
,-2.60213,51.503158,Public order
,-2.601771,51.501064,Public order
,-2.60337,51.503259,Shoplifting
,-2.603042,51.503549,Shoplifting
,-2.603042,51.503549,Shoplifting
,-2.60213,51.503158,Shoplifting
,-2.60273,51.503883,Shoplifting
,-2.60213,51.503158,Shoplifting
,-2.597369,51.503802,Vehicle crime
,-2.599081,51.502517,Sex Offence
,-2.600331,51.506611,Sex Offence
,-2.60273,51.503883,Sex Offence
,-2.60273,51.503883,Sex Offence
,-2.5951,51.506547,ABSO
,-2.599839,51.505336,ABSO
,-2.599839,51.505336,ABSO
,-2.597806,51.506336,ABSO
,-2.59943,51.50711,ABSO
,-2.59943,51.50711,ABSO
,-2.599839,51.505336,Bike theft
,-2.5951,51.506547,Arson
,-2.594234,51.504268,Arson
,-2.594234,51.504268,Arson
,-2.594234,51.504268,Arson
,-2.599839,51.505336,Sex Offence
,-2.594819,51.507115,Sex Offence
,-2.610552,51.498384,ABSO
,-2.614176,51.4969,ABSO
,-2.615072,51.496014,ABSO
,-2.605211,51.501901,ABSO
,-2.615072,51.496014,ABSO
,-2.610552,51.498384,ABSO
,-2.614176,51.4969,ABSO
,-2.602867,51.501167,ABSO
,-2.610552,51.498384,ABSO
,-2.615531,51.496956,ABSO
,-2.610552,51.498384,ABSO
,-2.615072,51.496014,ABSO
,-2.614854,51.499108,ABSO
,-2.610552,51.498384,ABSO
,-2.610552,51.498384,ABSO
,-2.615072,51.496014,ABSO
,-2.614329,51.501836,Bike theft
,-2.614329,51.501836,Burglary
,-2.602427,51.500558,Burglary
,-2.609034,51.501216,Burglary
,-2.610552,51.498384,Burglary
,-2.605211,51.501901,Burglary
,-2.605211,51.501901,Burglary
,-2.602427,51.500558,Arson
,-2.605211,51.501901,Arson
,-2.610552,51.498384,Other theft
,-2.614747,51.497571,Other theft
,-2.610552,51.498384,Other theft
,-2.602715,51.49945,Other theft
,-2.602867,51.501167,Vehicle crime
,-2.60945,51.501115,Vehicle crime
,-2.615072,51.496014,Sex Offence
,-2.602715,51.49945,Sex Offence
,-2.590293,51.503667,ABSO
,-2.590293,51.503667,Arson
,-2.590719,51.504277,Arson
,-2.589727,51.505576,Other theft
,-2.592872,51.504787,Sex Offence
,-2.596488,51.509148,Arson
,-2.596488,51.509148,Arson
,-2.594619,51.51386,Vehicle crime
,-2.595218,51.513407,Sex Offence
,-2.604845,51.508035,ABSO
,-2.604845,51.508035,ABSO
,-2.608728,51.504212,ABSO
,-2.608728,51.504212,ABSO
,-2.608252,51.506327,ABSO
,-2.604845,51.508035,ABSO
,-2.608252,51.506327,ABSO
,-2.608728,51.504212,ABSO
,-2.604845,51.508035,ABSO
,-2.606341,51.504566,Burglary
,-2.602241,51.51053,Burglary
,-2.604619,51.506175,Arson
,-2.599066,51.511266,Weapons 
,-2.599066,51.511266,Public order
,-2.608252,51.506327,Sex Offence
,-2.599066,51.511266,Sex Offence
,-2.664259,51.497553,ABSO
,-2.666649,51.494527,ABSO
,-2.664259,51.497553,ABSO
,-2.670282,51.489786,Burglary
,-2.670207,51.49546,Burglary
,-2.670593,51.494316,Arson
,-2.664259,51.497553,Arson
,-2.6675,51.493578,Drugs
,-2.670282,51.489786,Public order
,-2.664067,51.495261,Sex Offence
,-2.66946,51.495599,Sex Offence
,-2.670593,51.494316,Sex Offence
,-2.67194,51.520267,ABSO
,-2.683772,51.502863,ABSO
,-2.677053,51.494782,ABSO
,-2.67402,51.495204,ABSO
,-2.672755,51.495374,ABSO
,-2.672755,51.495374,ABSO
,-2.669318,51.49676,ABSO
,-2.683772,51.502863,ABSO
,-2.672265,51.494405,ABSO
,-2.672755,51.495374,Burglary
,-2.671284,51.517789,Burglary
,-2.672755,51.495374,Burglary
,-2.670559,51.496888,Burglary
,-2.678207,51.494839,Arson
,-2.678207,51.494839,Arson
,-2.670559,51.496888,Other theft
,-2.677053,51.494782,Other theft
,-2.65498,51.516506,Other theft
,-2.683772,51.502863,Other theft
,-2.675719,51.494143,Other theft
,-2.683772,51.502863,Other theft
,-2.679793,51.522047,Other theft
,-2.677053,51.494782,Robbery
,-2.679966,51.494963,Vehicle crime
,-2.671284,51.517789,Vehicle crime
,-2.671284,51.517789,Vehicle crime
,-2.672755,51.495374,Vehicle crime
,-2.678207,51.494839,Vehicle crime
,-2.678129,51.502257,Vehicle crime
,-2.67402,51.495204,Sex Offence
,-2.670559,51.496888,Sex Offence
,-2.682631,51.494984,Sex Offence
,-2.678239,51.494092,Sex Offence
,-2.665797,51.50026,ABSO
,-2.659086,51.501431,ABSO
,-2.656972,51.502701,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.657527,51.502258,ABSO
,-2.662148,51.500973,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.659086,51.501431,ABSO
,-2.660742,51.501421,ABSO
,-2.656972,51.502701,ABSO
,-2.659086,51.501431,ABSO
,-2.657527,51.502258,ABSO
,-2.662013,51.497656,ABSO
,-2.665797,51.50026,Burglary
,-2.657527,51.502258,Burglary
,-2.660162,51.501128,Arson
,-2.659086,51.501431,Arson
,-2.654204,51.504569,Arson
,-2.657109,51.503204,Arson
,-2.657109,51.503204,Arson
,-2.653625,51.502387,Arson
,-2.657109,51.503204,Drugs
,-2.657109,51.503204,Public order
,-2.657109,51.503204,Public order
,-2.657527,51.502258,Public order
,-2.657109,51.503204,Public order
,-2.661301,51.500222,Public order
,-2.657527,51.502258,Shoplifting
,-2.657527,51.502258,Shoplifting
,-2.657527,51.502258,Shoplifting
,-2.657527,51.502258,Shoplifting
,-2.657527,51.502258,Shoplifting
,-2.657527,51.502258,Shoplifting
,-2.662148,51.500973,Vehicle crime
,-2.657708,51.500827,Vehicle crime
,-2.657109,51.503204,Vehicle crime
,-2.662788,51.498407,Sex Offence
,-2.664709,51.4988,Sex Offence
,-2.657708,51.500827,Sex Offence
,-2.664709,51.4988,Sex Offence
,-2.664709,51.4988,Sex Offence
,-2.657109,51.503204,Sex Offence
,-2.657109,51.503204,Sex Offence
,-2.661349,51.496553,Sex Offence
,-2.657109,51.503204,Sex Offence
,-2.660742,51.501421,Sex Offence
,-2.657109,51.503204,Sex Offence
,-2.661349,51.496553,Sex Offence
,-2.657109,51.503204,Sex Offence
,-2.660742,51.501421,Sex Offence
,-2.657109,51.503204,Other crime
,-2.651312,51.5049,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,ABSO
,-2.651312,51.5049,ABSO
,-2.652288,51.504598,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,ABSO
,-2.651312,51.5049,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,ABSO
,-2.644684,51.504829,Burglary
,-2.651589,51.504098,Arson
,-2.644684,51.504829,Arson
,-2.651589,51.504098,Arson
,-2.644684,51.504829,Drugs
,-2.644684,51.504829,Other theft
,-2.651312,51.5049,Public order
,-2.651589,51.504098,Shoplifting
,-2.651589,51.504098,Shoplifting
,-2.651589,51.504098,Shoplifting
,-2.651589,51.504098,Shoplifting
,-2.648881,51.503142,Vehicle crime
,-2.651589,51.504098,Vehicle crime
,-2.646224,51.503723,Vehicle crime
,-2.652288,51.504598,Sex Offence
,-2.646224,51.503723,Other crime
,-2.648878,51.504922,ABSO
,-2.661416,51.502191,ABSO
,-2.661416,51.502191,ABSO
,-2.649582,51.504829,ABSO
,-2.649582,51.504829,ABSO
,-2.646839,51.50443,Bike theft
,-2.654284,51.505162,Arson
,-2.654124,51.506062,Drugs
,-2.655246,51.504905,Other theft
,-2.655246,51.504905,Other theft
,-2.655246,51.504905,Other theft
